"artist_num","danceability","energy","loudness","speechiness","acousticness","liveness","valence","tempo","key","mode","n_weeks","art_popularity","best_rank","max_streams"
1,0.473,0.212,-15.018,0.0496,0.77,0.136,0.576,96.94,0,0,1,0.6,134,6892613
1,0.634,0.645,-9.2,0.0376,0.292,0.246,0.677,93.047,5,1,2,0.57,139,6809438
1,0.508,0.287,-12.472,0.0523,0.764,0.153,0.644,154.759,1,1,1,0.67,143,6639061
1,0.581,0.257,-10.079,0.0355,0.811,0.514,0.297,140.007,7,0,1,0.65,157,6368370
1,0.504,0.8,-2.763,0.0391,0.125,0.109,0.789,205.945,2,1,1,0.88,160,6305253
1,0.774,0.608,-6.264,0.128,0.128,0.0895,0.56,137.494,7,1,2,0.84,163,6652130
1,0.458,0.831,-2.187,0.0654,0.0031,0.337,0.572,81.531,0,1,1,0.72,164,6207695
1,0.347,0.6,-5.254,0.0303,0.451,0.279,0.158,172.062,3,1,1,0.73,165,6199243
1,0.503,0.465,-8.077,0.0274,0.42,0.101,0.143,141.793,8,0,1,0.75,174,5992126
3,0.845,0.631,-8.206,0.216,0.188,0.0806,0.545,111.983,7,0,8,0.85,117,6052309
1,0.522,0.522,-7.87,0.0383,0.13,0.438,0.305,77.072,2,1,1,0.75,178,5905949
2,0.823,0.476,-8.951,0.242,0.0115,0.213,0.353,144.998,7,1,1,0.855,187,5746304
1,0.664,0.666,-2.203,0.0446,0.193,0.0854,0.405,139.987,8,1,8,0.71,54,9132322
3,0.559,0.491,-6.406,0.0346,0.0567,0.0992,0.114,153.131,2,0,7,0.876666666666667,16,16492946
3,0.802,0.591,-4.895,0.225,0.0104,0.196,0.309,139.864,8,1,36,0.786666666666667,27,13014508
2,0.859,0.6,-4.63,0.301,0.071,0.353,0.568,123.017,7,0,2,0.65,36,11484613
3,0.643,0.594,-5.191,0.0312,0.0695,0.115,0.195,118.037,9,0,2,0.766666666666667,38,10980949
3,0.748,0.789,-4.579,0.103,0.262,0.13,0.671,147.957,2,1,2,0.786666666666667,39,10967607
2,0.619,0.459,-5.782,0.0334,0.56,0.137,0.498,126.803,7,0,1,0.675,59,8896030
3,0.594,0.676,-5.808,0.344,0.135,0.163,0.472,143.477,2,1,1,0.783333333333333,72,7685470
4,0.774,0.836,-2.323,0.152,0.288,0.0824,0.494,112.014,9,0,2,0.7875,125,5759111
1,0.787,0.673,-4.583,0.159,0.264,0.0904,0.779,110.962,11,0,59,0.87,6,25776622
1,0.413,0.13,-25.166,0.0336,0.9,0.111,0.0676,123.342,0,0,1,0.65,143,5363493
1,0.491,0.461,-5.646,0.0424,0.44,0.232,0.32,87.808,6,0,22,0.71,74,7767566
3,0.68,0.869,-1.94,0.0589,0.178,0.223,0.924,173.997,6,1,4,0.566666666666667,155,5173753
6,0.711,0.757,-4.188,0.29,0.268,0.367,0.724,174.013,1,0,9,0.783333333333333,128,6110141
2,0.67,0.668,-4.306,0.0422,0.536,0.133,0.608,88.033,3,0,18,0.8,80,7524185
1,0.623,0.647,-5.438,0.04,0.00122,0.354,0.522,107.987,8,1,12,0.81,139,5628956
1,0.528,0.87,-3.123,0.0851,0.24,0.333,0.714,152.37,11,1,1,0.81,196,4623030
1,0.687,0.514,-6.612,0.0897,0.366,0.116,0.494,145.921,9,0,6,0.9,2,38715310
2,0.746,0.45,-8.543,0.0872,0.0407,0.172,0.336,95.998,7,1,2,0.755,69,8197020
1,0.815,0.518,-6.594,0.0897,0.223,0.104,0.877,151.891,7,0,12,0.72,156,5400513
1,0.794,0.937,-2.44,0.0336,0.366,0.962,0.826,134.012,8,0,10,0.81,149,5006457
1,0.822,0.575,-5.95,0.0934,0.113,0.106,0.616,100.087,5,1,5,0.67,113,6602053
2,0.806,0.558,-6.46,0.0683,0.482,0.0618,0.678,95.016,9,1,1,0.77,176,4856458
2,0.599,0.733,-7.058,0.203,0.176,0.242,0.534,102.211,11,1,1,0.765,180,4811985
1,0.907,0.539,-7.782,0.36,0.0408,0.253,0.664,124.918,4,1,8,0.59,123,6123388
2,0.376,0.43,-6.585,0.0328,0.0902,0.0912,0.129,77.599,0,0,12,0.825,103,6957683
2,0.713,0.798,-3.147,0.219,0.366,0.246,0.721,176.073,1,1,9,0.9,139,5868668
2,0.676,0.609,-5.831,0.481,0.0706,0.152,0.508,142.037,2,0,18,0.915,3,39404104
1,0.838,0.545,-6.713,0.0706,0.208,0.103,0.631,114.998,5,1,9,0.84,12,23340577
1,0.488,0.343,-8.985,0.0436,0.556,0.21,0.0978,102.819,4,1,25,0.84,14,22076272
1,0.794,0.32,-12.92,0.173,0.853,0.112,0.241,174.088,1,0,1,0.83,18,19228184
1,0.591,0.585,-6.35,0.0277,0.143,0.109,0.324,110.94,2,1,1,0.83,24,15478659
1,0.701,0.396,-10.182,0.119,0.112,0.223,0.115,129.004,4,0,5,0.86,51,9980845
2,0.619,0.459,-5.782,0.0334,0.56,0.137,0.498,126.803,7,0,8,0.675,55,9706244
1,0.753,0.564,-7.908,0.252,0.114,0.359,0.55,77.342,10,0,3,0.84,56,9696742
2,0.594,0.808,-2.409,0.0489,0.415,0.565,0.919,188.09,7,1,20,0.84,44,11224878
1,0.881,0.696,-3.838,0.0797,0.137,0.0927,0.781,97.002,11,0,10,0.88,33,13652244
1,0.823,0.552,-7.57,0.324,0.0174,0.122,0.418,124.038,4,0,5,0.91,75,8315509
1,0.695,0.573,-8.882,0.167,0.132,0.156,0.38,100.031,10,1,1,0.84,87,7531094
1,0.784,0.552,-7.261,0.0871,0.0447,0.192,0.465,111.984,1,0,1,0.84,90,7394604
1,0.873,0.51,-5.35,0.0661,0.565,0.0738,0.871,110.953,3,0,1,0.84,107,6693229
2,0.724,0.415,-8.408,0.0518,0.764,0.103,0.328,89.999,7,0,1,0.795,111,6483001
2,0.831,0.499,-8.442,0.114,0.269,0.3,0.511,97.956,11,0,28,0.77,29,13448210
1,0.695,0.62,-8.082,0.0521,0.0881,0.111,0.62,150.032,8,0,1,0.84,119,6255954
1,0.826,0.571,-9.263,0.0426,0.249,0.215,0.475,121.06,2,1,1,0.84,161,5356671
2,0.583,0.777,-6.991,0.185,0.109,0.108,0.31,190.054,10,0,1,0.83,166,5291134
2,0.785,0.753,-3.841,0.0873,0.188,0.265,0.488,94.012,1,1,1,0.745,187,4981484
1,0.855,0.294,-8.676,0.286,0.3,0.091,0.842,139.745,5,1,1,0.84,195,4874380
1,0.691,0.446,-10.304,0.0472,0.484,0.183,0.534,93.03,11,0,1,0.84,196,4866777
2,0.808,0.745,-5.26,0.342,0.145,0.292,0.829,165.995,10,0,64,0.895,4,40637125
1,0.794,0.32,-12.92,0.173,0.853,0.112,0.241,174.088,1,0,5,0.83,14,21727425
1,0.591,0.585,-6.35,0.0277,0.143,0.109,0.324,110.94,2,1,19,0.83,16,19736651
1,0.719,0.758,-5.167,0.0851,0.137,0.129,0.49,147.023,2,0,5,0.91,19,18424710
2,0.794,0.637,-6.29,0.339,0.028,0.0919,0.393,103.868,4,0,3,0.9,22,16416620
1,0.671,0.623,-7.161,0.308,0.00998,0.643,0.195,75.055,2,1,2,0.9,26,15658341
1,0.852,0.698,-7.206,0.0629,0.00839,0.0773,0.324,113.039,9,1,21,0.75,27,15362782
3,0.68,0.82,-4.197,0.151,0.0614,0.597,0.243,140.033,4,0,2,0.673333333333333,30,14947053
2,0.852,0.752,-5.793,0.0597,0.0169,0.394,0.389,89.95,1,1,2,0.755,32,14792747
1,0.742,0.553,-8.98,0.419,0.389,0.0694,0.508,84.931,8,1,2,0.83,38,12762791
2,0.661,0.748,-4.809,0.206,0.175,0.254,0.509,171.983,2,0,2,0.79,44,11944780
1,0.61,0.0316,-15.186,0.0486,0.896,0.108,0.37,151.964,9,1,1,0.83,49,11781966
1,0.72,0.767,-5.839,0.214,0.0387,0.202,0.595,88.966,10,0,2,0.9,52,11348893
2,0.775,0.696,-5.184,0.0681,0.0559,0.157,0.775,92.007,1,0,15,0.86,47,11157044
1,0.847,0.637,-5.193,0.367,0.0258,0.382,0.511,165.979,1,1,1,0.9,57,10830400
1,0.699,0.503,-9.922,0.0882,0.391,0.0996,0.0546,114.86,5,0,1,0.83,62,10086930
1,0.677,0.33,-11.198,0.149,0.474,0.064,0.336,68.985,2,1,1,0.83,69,9521654
2,0.756,0.747,-5.407,0.046,0.0048,0.588,0.0687,134.935,9,1,1,0.84,70,9493884
1,0.831,0.36,-8.073,0.052,0.136,0.0703,0.601,75.014,0,1,1,0.83,71,9443725
2,0.848,0.745,-3.052,0.221,0.0949,0.0796,0.516,137.024,6,0,1,0.84,72,9328951
1,0.871,0.493,-6.356,0.205,0.0134,0.385,0.0495,144.989,1,1,1,0.9,73,9260007
1,0.779,0.805,-3.121,0.178,0.018,0.321,0.557,145.68,1,1,1,0.9,74,9159901
3,0.746,0.592,-6.861,0.0914,0.462,0.187,0.629,160.065,6,0,3,0.65,76,9118365
1,0.752,0.488,-7.05,0.0705,0.297,0.0936,0.533,136.041,6,1,53,0.83,80,8884872
5,0.458,0.966,-2.107,0.384,0.14,0.11,0.356,183.586,1,1,1,0.63,83,8695060
1,0.747,0.899,-5.125,0.246,0.1,0.486,0.581,92.029,5,0,1,0.9,90,8335790
1,0.779,0.362,-10.847,0.0474,0.135,0.111,0.46,85.011,0,1,1,0.83,91,8329349
1,0.89,0.664,-6.625,0.106,0.00487,0.257,0.467,93.007,4,0,1,0.9,94,8277608
1,0.875,0.599,-9.077,0.138,0.0333,0.113,0.112,152.061,9,0,1,0.83,98,8172098
1,0.429,0.231,-20.43,0.402,0.878,0.279,0.914,74.545,5,1,1,0.9,100,8030151
1,0.769,0.811,-4.162,0.228,0.0234,0.0451,0.76,155.081,10,0,1,0.9,102,7913461
2,0.746,0.45,-8.543,0.0872,0.0407,0.172,0.336,95.998,7,1,3,0.755,108,7599648
1,0.667,0.583,-5.127,0.0747,0.231,0.181,0.187,92.043,11,0,3,0.83,112,7144766
4,0.635,0.543,-5.941,0.067,0.0454,0.272,0.036,98.743,8,1,1,0.63,113,7115414
1,0.708,0.661,-6.543,0.0546,0.0396,0.113,0.317,102.046,0,0,1,0.83,115,7050815
1,0.828,0.182,-13.066,0.166,0.754,0.15,0.231,147.279,1,0,1,0.83,118,6960699
1,0.917,0.588,-11.047,0.0607,0.195,0.0914,0.828,110.077,10,1,3,0.57,120,6596199
1,0.755,0.631,-6.128,0.0261,0.0638,0.0929,0.881,100.026,7,1,7,0.79,103,6855763
1,0.583,0.499,-10.086,0.0261,0.591,0.33,0.342,155.199,10,1,1,0.83,139,6462701
1,0.878,0.525,-6.832,0.0578,0.183,0.0714,0.694,112.022,5,1,44,0.7,13,19929893
1,0.762,0.054,-16.735,0.0503,0.947,0.124,0.339,96.838,2,0,1,0.83,148,6159873
2,0.791,0.537,-6.763,0.31,0.0413,0.129,0.433,158.915,0,0,1,0.795,155,6010373
1,0.739,0.627,-8.608,0.171,0.0459,0.159,0.542,74.962,0,1,1,0.83,157,5934464
2,0.916,0.57,-6.278,0.18,0.0286,0.0851,0.7,110.05,1,1,1,0.635,167,5678754
2,0.776,0.713,-6.121,0.143,0.525,0.306,0.551,127.987,4,0,1,0.7,168,5656775
3,0.814,0.755,-6.164,0.0942,0.239,0.306,0.963,79.976,11,0,4,0.45,154,5510844
1,0.596,0.366,-11.144,0.115,0.63,0.0554,0.229,84.394,7,1,15,0.71,29,13658542
3,0.529,0.612,-8.794,0.052,0.253,0.246,0.434,119.272,10,1,4,0.75,80,7724277
1,0.715,0.624,-3.046,0.114,0.11,0.123,0.412,158.087,4,0,6,0.8,126,6168230
1,0.782,0.712,-7.377,0.233,0.0919,0.0818,0.572,141.021,11,0,1,0.71,129,6113037
2,0.707,0.747,-5.212,0.279,0.307,0.183,0.491,80.025,8,0,1,0.645,164,5297101
1,0.742,0.731,-4.362,0.306,0.0851,0.131,0.547,174.019,11,0,1,0.8,171,5215211
2,0.932,0.448,-4.491,0.136,0.0253,0.104,0.736,103.98,8,0,1,0.715,187,5037967
1,0.647,0.844,-3.756,0.0457,0.0137,0.102,0.746,146.962,0,1,8,0.88,18,18129032
2,0.824,0.503,-6.94,0.156,0.05,0.107,0.784,109.397,6,0,2,0.825,45,11213296
1,0.56,0.78,-4.895,0.0517,0.00244,0.0714,0.602,93.516,5,0,3,1,61,8884685
2,0.771,0.921,-4.228,0.109,0.166,0.119,0.56,128.021,1,0,3,0.615,68,8492390
3,0.804,0.528,-3.231,0.378,0.125,0.41,0.321,138.005,1,1,2,0.846666666666667,70,8276505
1,0.557,0.387,-6.338,0.0374,0.876,0.111,0.317,129.98,11,1,1,0.8,103,6665963
1,0.668,0.684,-5.937,0.0527,0.627,0.923,0.7,108.138,1,1,5,0.81,120,6119960
1,0.48,0.679,-6.776,0.264,0.452,0.152,0.29,81.186,4,0,1,0.81,128,5922748
1,0.733,0.708,-4.957,0.0937,0.0325,0.324,0.694,93.021,6,1,6,0.85,105,6751004
1,0.801,0.731,-3.723,0.383,0.188,0.111,0.537,105.666,8,1,1,0.7,136,5774770
1,0.923,0.604,-6.671,0.245,0.017,0.272,0.826,145.062,11,0,6,0.82,55,10889702
2,0.642,0.669,-5.774,0.0486,0.318,0.119,0.227,156.084,6,0,1,0.765,183,5029979
2,0.778,0.824,-5.892,0.0707,0.284,0.405,0.758,100.024,10,0,1,0.78,190,4918636
2,0.811,0.553,-6.644,0.0552,0.317,0.105,0.86,148.014,9,1,1,0.85,7,28509534
1,0.447,0.72,-3.954,0.0332,0.0416,0.614,0.362,157.892,7,1,2,0.84,31,13351587
2,0.79,0.694,-7.726,0.0708,0.145,0.281,0.508,103.007,9,0,21,0.795,36,12643254
1,0.708,0.797,-3.095,0.0391,0.4,0.096,0.51,88.015,0,0,13,0.86,37,12471842
1,0.774,0.554,-7.909,0.0383,0.207,0.132,0.349,99.034,0,1,2,0.71,31,14287951
1,0.576,0.815,-3.125,0.0361,0.0186,0.158,0.445,90.972,7,1,2,0.8,67,8367932
3,0.886,0.604,-7.293,0.208,0.194,0.107,0.383,98.023,0,1,8,0.853333333333333,85,7422252
1,0.911,0.637,-8.381,0.447,0.0409,0.238,0.66,149.996,8,1,1,0.86,105,6561188
2,0.813,0.764,-3.39,0.105,0.586,0.253,0.429,100.047,8,0,5,0.845,114,6547178
1,0.609,0.785,-3.32,0.0891,0.0502,0.171,0.756,151.995,11,1,1,0.77,120,6207326
1,0.686,0.735,-4.616,0.264,0.00921,0.342,0.0596,171.355,2,1,3,0.9,129,5995509
3,0.803,0.759,-4.692,0.0494,0.00509,0.0921,0.284,104,7,0,9,0.783333333333333,109,6600505
1,0.723,0.726,-3.835,0.0472,0.0564,0.057,0.962,100.051,1,0,5,0.76,149,5720641
1,0.929,0.7,-5.595,0.0906,0.144,0.349,0.802,120.009,0,0,1,0.81,155,5385414
1,0.6,0.525,-6.585,0.423,0.393,0.111,0.436,96.989,2,0,1,0.7,192,4872077
1,0.38,0.219,-13.273,0.0358,0.917,0.0827,0.0517,73.537,4,0,13,0.88,4,36473566
2,0.806,0.546,-6.637,0.0575,0.3,0.102,0.874,147.986,9,1,53,0.85,5,35379447
1,0.676,0.506,-6.652,0.0958,0.345,0.118,0.497,145.842,9,0,23,0.9,7,29921795
3,0.825,0.483,-5.746,0.08,0.538,0.204,0.892,139.98,8,0,8,0.796666666666667,15,20915775
2,0.85,0.536,-5.161,0.0599,0.267,0.0996,0.505,96.029,1,1,2,0.905,15,19993952
1,0.483,0.361,-7.889,0.0738,0.832,0.098,0.307,171.649,0,1,9,0.88,30,14306272
4,0.819,0.654,-6.665,0.136,0.517,0.0996,0.455,133.503,11,0,4,0.7475,53,10131859
3,0.904,0.627,-5.608,0.222,0.0303,0.0923,0.236,145.976,1,1,1,0.823333333333333,57,9652399
1,0.648,0.681,-8.389,0.0378,0.263,0.0971,0.767,157.941,2,0,1,0.9,61,9533583
1,0.764,0.443,-6.625,0.0439,0.52,0.0749,0.63,138.999,4,1,1,0.9,64,9120086
1,0.566,0.438,-7.564,0.0367,0.809,0.212,0.692,117.127,0,0,1,0.9,65,9010535
2,0.726,0.431,-8.765,0.135,0.731,0.696,0.348,144.026,8,0,60,0.72,4,30329811
1,0.663,0.567,-5.941,0.0309,0.0938,0.124,0.139,108.959,5,0,5,0.94,7,27647920
2,0.832,0.508,-6.913,0.149,0.0492,0.107,0.75,109.352,6,0,1,0.825,72,8362828
2,0.796,0.777,-6.112,0.0567,0.0276,0.095,0.96,141.97,11,0,1,0.885,79,8109572
2,0.774,0.603,-7.319,0.0591,0.438,0.0869,0.977,149.982,11,1,1,0.755,85,7493188
1,0.702,0.608,-6.843,0.0359,0.0736,0.129,0.597,75.012,3,1,1,0.9,86,7473249
1,0.664,0.848,-4.51,0.0322,0.0245,0.172,0.502,104.998,11,0,1,0.8,96,7142364
1,0.485,0.412,-7.766,0.042,0.738,0.12,0.612,64.062,9,0,1,0.9,103,6865229
1,0.438,0.315,-8.186,0.0375,0.608,0.151,0.449,190.064,8,1,1,0.9,116,6520106
2,0.668,0.892,-3.001,0.0645,0.298,0.735,0.478,95.927,5,0,8,0.84,117,6492006
1,0.801,0.745,-3.733,0.063,0.398,0.153,0.245,104.965,6,0,23,0.85,49,10727725
1,0.677,0.633,-7.353,0.0467,0.111,0.217,0.404,145.012,9,0,1,0.79,122,6341141
1,0.465,0.494,-7.595,0.066,0.49,0.127,0.457,127.298,4,0,1,0.9,135,6008945
1,0.621,0.873,-3.067,0.0369,0.0406,0.0824,0.873,97.96,5,0,1,0.8,139,5921044
1,0.772,0.616,-4.673,0.102,0.00337,0.104,0.279,129.967,7,1,1,0.9,141,5858768
2,0.687,0.592,-6.378,0.224,0.203,0.279,0.246,178.83,2,1,1,0.825,160,5503902
1,0.639,0.437,-6.959,0.0355,0.692,0.12,0.751,147.575,9,1,1,0.9,164,5440037
4,0.92,0.833,-3.18,0.253,0.0277,0.0596,0.645,141.034,1,1,9,0.71,105,7492896
1,0.602,0.88,-5.414,0.0354,0.057,0.284,0.493,114.009,1,1,1,0.8,175,5279739
1,0.569,0.84,-4.123,0.118,0.0295,0.0995,0.749,183.059,1,1,1,0.8,187,5096624
1,0.375,0.304,-9.897,0.0325,0.683,0.196,0.295,83.832,9,1,1,0.9,193,5033764
1,0.583,0.817,-5.146,0.0987,0.118,0.338,0.438,105.936,9,0,6,0.91,22,16201396
1,0.774,0.554,-7.909,0.0383,0.207,0.132,0.349,99.034,0,1,59,0.71,8,25687351
2,0.591,0.848,-4.397,0.0828,0.137,0.372,0.386,105.922,9,0,3,0.87,34,13781757
1,0.71,0.808,-6.703,0.0433,0.44,0.0734,0.392,99.989,2,0,1,0.84,42,11862281
1,0.572,0.406,-8.624,0.0427,0.587,0.102,0.265,119.812,10,1,12,0.7,42,13675094
1,0.781,0.762,-5.188,0.0626,0.0222,0.121,0.86,110.042,10,0,2,0.91,47,11101107
1,0.719,0.758,-5.167,0.0851,0.137,0.129,0.49,147.023,2,0,4,0.91,48,10629604
1,0.643,0.667,-6.993,0.152,0.0433,0.0904,0.485,145.999,0,0,1,0.91,54,10016907
1,0.72,0.824,-5.086,0.128,0.0394,0.0509,0.333,165.998,10,0,1,0.91,56,9991177
1,0.674,0.64,-5.139,0.0339,0.151,0.0925,0.664,99.908,0,0,2,0.91,58,9934338
1,0.566,0.548,-6.456,0.0579,0.0802,0.11,0.196,157.999,1,1,1,0.91,67,9372219
1,0.55,0.747,-5.211,0.0407,0.0668,0.0536,0.648,79.98,1,1,1,0.91,74,8822365
1,0.526,0.575,-5.215,0.0309,0.225,0.108,0.19,84.047,9,0,1,0.91,75,8516710
1,0.589,0.696,-7.981,0.0725,0.017,0.0808,0.332,134.953,11,1,1,0.91,79,8312399
1,0.703,0.646,-6.658,0.0596,0.0104,0.191,0.64,141.87,6,1,1,0.91,84,7850129
1,0.721,0.621,-3.639,0.0483,0.304,0.266,0.473,127.976,0,1,2,0.8,103,6894881
1,0.808,0.903,-3.106,0.0958,0.0121,0.0993,0.473,116.988,0,1,1,0.91,104,6857808
1,0.702,0.508,-7.105,0.035,0.144,0.108,0.143,82.008,8,1,2,0.77,108,6656281
1,0.385,0.798,-6.439,0.483,0.115,0.181,0.141,149.756,9,0,1,0.91,109,6655856
1,0.755,0.617,-5.144,0.182,0.0217,0.0625,0.745,193.896,9,1,24,0.89,42,10234460
1,0.686,0.541,-4.993,0.0493,0.042,0.0675,0.724,120.082,0,0,14,0.74,54,9681551
1,0.548,0.805,-5.732,0.351,0.212,0.408,0.648,142.094,7,1,55,0.83,40,10897700
1,0.661,0.84,-4.805,0.116,0.00485,0.287,0.524,91.457,0,1,1,0.91,120,6373954
4,0.81,0.566,-8.33,0.433,0.107,0.122,0.582,142.069,5,1,2,0.89,128,6143239
1,0.915,0.556,-8.601,0.216,0.0145,0.0733,0.67,148.964,1,1,1,0.62,182,4994448
1,0.548,0.649,-4.796,0.29,0.0844,0.13,0.222,141.853,4,0,1,0.71,186,4938864
2,0.524,0.577,-4.501,0.18,0.185,0.103,0.19,175.396,2,1,1,0.79,196,4851895
1,0.461,0.593,-4.954,0.0356,0.17,0.307,0.175,134.17,1,1,3,0.94,168,5233359
2,0.85,0.536,-5.161,0.0599,0.267,0.0996,0.505,96.029,1,1,21,0.905,6,29245976
1,0.685,0.848,-4.561,0.0858,0.0861,0.0783,0.761,179.87,8,0,21,0.99,5,29598307
1,0.9,0.603,-5.313,0.0646,0.402,0.134,0.824,129.928,2,1,19,0.99,7,26149940
1,0.676,0.815,-4.294,0.0625,0.00146,0.275,0.796,117.973,8,1,10,0.85,13,24400673
2,0.744,0.868,-4.524,0.047,0.0326,0.0822,0.586,93.037,1,1,17,0.93,14,21283293
1,0.886,0.672,-4.394,0.188,0.0363,0.101,0.526,91.976,1,1,16,0.99,15,21120084
1,0.882,0.612,-6.103,0.118,0.0475,0.182,0.742,147.982,4,1,6,0.99,29,16283183
1,0.86,0.758,-5.16,0.0695,0.021,0.344,0.453,97.014,11,1,34,0.99,18,17807967
1,0.652,0.595,-4.04,0.113,0.15,0.0842,0.444,172.27,11,1,3,0.88,27,15186977
3,0.607,0.829,-4.074,0.379,0.0103,0.107,0.685,96.172,2,1,39,0.826666666666667,9,22902153
2,0.737,0.766,-4.242,0.0458,0.31,0.114,0.662,93.956,10,0,5,0.795,44,12612985
1,0.71,0.81,-5.507,0.0854,0.117,0.154,0.184,92.041,2,1,4,0.99,45,12531015
1,0.486,0.388,-9.326,0.126,0.435,0.196,0.467,90.471,0,1,2,0.63,46,12359067
2,0.719,0.611,-5.01,0.0403,0.0582,0.155,0.489,129.962,7,0,1,0.705,49,12059592
1,0.86,0.791,-4.784,0.0568,0.169,0.106,0.887,92.023,0,1,11,0.99,52,11349696
2,0.81,0.854,-3.999,0.254,0.0732,0.123,0.879,154.083,10,0,4,0.925,55,11110403
2,0.802,0.787,-6.181,0.0599,0.0832,0.153,0.446,94.026,7,0,3,0.895,57,10834802
1,0.762,0.801,-3.661,0.0409,0.2,0.254,0.81,93.992,1,0,3,0.99,60,10658439
1,0.761,0.732,-5.469,0.0549,0.092,0.0716,0.542,151.982,4,0,4,0.99,63,10436057
2,0.788,0.436,-9.435,0.364,0.0611,0.0979,0.341,129.847,1,1,2,0.875,65,10048849
1,0.631,0.665,-7.589,0.229,0.602,0.152,0.634,80.353,10,0,3,0.99,66,9947019
2,0.55,0.598,-5.402,0.0831,0.132,0.0955,0.543,83.836,11,0,3,0.905,69,9732627
3,0.683,0.677,-4.496,0.0469,0.0869,0.0998,0.514,156.019,1,1,3,0.84,70,9597020
1,0.883,0.599,-5.551,0.248,0.0177,0.179,0.413,142.976,11,1,5,0.91,77,9067344
2,0.76,0.607,-6.274,0.0964,0.00277,0.132,0.709,105.979,7,1,3,0.805,81,8874869
1,0.71,0.808,-6.703,0.0433,0.44,0.0734,0.392,99.989,2,0,4,0.84,89,8505342
3,0.82,0.635,-5.749,0.0772,0.409,0.244,0.528,101.024,5,0,2,0.82,99,8195948
2,0.867,0.686,-5.342,0.221,0.311,0.1,0.658,139.968,4,1,2,0.92,104,7582895
2,0.807,0.678,-3.244,0.177,0.0345,0.0986,0.21,147.004,6,0,1,0.895,106,7410327
2,0.892,0.486,-8.637,0.384,0.048,0.146,0.535,120.998,11,0,1,0.88,123,6540577
1,0.827,0.552,-7.571,0.274,0.0169,0.122,0.408,124.011,4,0,1,0.91,125,6497610
1,0.789,0.509,-8.766,0.291,0.768,0.272,0.418,114.957,9,0,1,0.73,151,5724739
4,0.883,0.808,-3.158,0.183,0.0317,0.207,0.805,119.012,1,0,9,0.805,126,5549972
1,0.707,0.955,-4.593,0.222,0.127,0.202,0.575,125.989,10,0,29,0.87,21,15706304
2,0.701,0.714,-5.906,0.524,0.289,0.0883,0.604,86.91,10,1,1,0.705,184,5192813
2,0.573,0.739,-5.455,0.0581,0.212,0.175,0.363,120.077,9,1,1,0.72,185,5186141
1,0.772,0.634,-6.101,0.212,0.135,0.432,0.671,160.052,10,0,3,0.85,15,19868123
1,0.712,0.598,-5.368,0.0388,0.0546,0.154,0.504,130.007,7,0,7,0.85,16,19179897
1,0.775,0.72,-5.353,0.193,0.0236,0.114,0.49,155.086,11,0,15,0.85,21,18179065
1,0.855,0.676,-5.736,0.325,0.0888,0.144,0.509,133.082,1,1,3,0.85,31,16121763
1,0.903,0.535,-6.238,0.286,0.0298,0.0851,0.157,130.117,8,1,2,0.85,36,14661790
1,0.664,0.561,-7.031,0.0495,0.00261,0.0764,0.713,150.093,6,1,5,0.8,46,12811166
2,0.863,0.631,-4.689,0.0534,0.305,0.123,0.817,128.977,7,1,32,0.645,12,19613469
1,0.929,0.563,-7.428,0.49,0.000592,0.244,0.353,129.957,9,1,2,0.85,51,12068329
1,0.858,0.547,-5.822,0.29,0.213,0.104,0.303,128.02,1,1,2,0.85,52,11828199
2,0.786,0.683,-5.397,0.205,0.173,0.706,0.57,126.002,7,1,2,0.705,53,11412571
1,0.879,0.448,-8.57,0.222,0.0346,0.224,0.278,136.985,7,0,3,0.85,57,10691864
1,0.741,0.599,-6.672,0.419,0.00961,0.785,0.276,139.891,1,0,1,0.85,60,10484727
2,0.748,0.771,-4.156,0.15,0.101,0.135,0.792,142.086,6,1,1,0.705,61,10396969
2,0.776,0.752,-4.711,0.193,0.325,0.33,0.716,140.013,8,0,1,0.705,64,9974143
1,0.775,0.757,-4.139,0.175,0.162,0.148,0.562,142.933,9,1,1,0.85,68,9824605
1,0.842,0.556,-6.793,0.442,0.159,0.204,0.306,118.836,8,1,1,0.85,73,9533898
1,0.647,0.554,-3.14,0.032,0.348,0.317,0.737,141.823,0,1,3,0.81,81,8725767
1,0.702,0.768,-4.055,0.0669,0.541,0.105,0.574,70.056,0,1,1,0.85,93,8219307
1,0.734,0.703,-6.256,0.355,0.237,0.413,0.608,151.923,11,1,1,0.85,102,7828045
2,0.632,0.339,-7.983,0.0337,0.546,0.104,0.0969,141.642,11,0,2,0.84,113,7429546
1,0.803,0.719,-4.485,0.392,0.344,0.425,0.549,129.945,0,1,1,0.85,122,7053947
1,0.487,0.398,-9.901,0.0697,0.835,0.12,0.905,149.367,1,0,2,0.79,126,6813388
2,0.617,0.525,-10.426,0.12,0.554,0.135,0.377,135.781,8,0,3,0.76,130,6698476
3,0.619,0.784,-6.11,0.123,0.0326,0.315,0.471,156.035,1,1,1,0.69,140,6224412
2,0.833,0.677,-5.537,0.239,0.0284,0.0502,0.558,100.073,2,1,1,0.48,141,6224166
1,0.702,0.508,-7.105,0.035,0.144,0.108,0.143,82.009,8,1,1,0.77,148,6020508
1,0.779,0.707,-6.527,0.16,0.0991,0.0934,0.343,140.894,1,1,1,0.84,159,5846484
1,0.716,0.563,-5.486,0.0425,0.326,0.119,0.495,86.005,3,1,1,0.74,167,5578323
